time,value
2025-02-28T07:42:18.89494529Z,17.04254150390625
2025-02-28T07:42:25.23795716Z,17.22698211669922
2025-02-28T07:42:31.556715426Z,17.435646057128906
2025-02-28T07:42:37.877744209Z,17.65289306640625
2025-02-28T07:42:44.196146539Z,17.851829528808594
2025-02-28T07:42:50.535787873Z,18.11046600341797
2025-02-28T07:42:56.868886808Z,18.325233459472656
2025-02-28T07:43:03.236424608Z,18.507957458496094
2025-02-28T07:43:09.555886461Z,18.71356964111328
2025-02-28T07:43:15.916205982Z,18.89801025390625
2025-02-28T07:43:22.235749049Z,19.069480895996094
2025-02-28T07:43:28.575851373Z,19.237136840820312
2025-02-28T07:43:34.897117645Z,19.387054443359375
2025-02-28T07:43:41.235899751Z,19.559288024902344
2025-02-28T07:43:47.577386776Z,19.70653533935547
2025-02-28T07:43:53.916012364Z,19.852066040039062
2025-02-28T07:44:00.236038954Z,19.97241973876953
2025-02-28T07:44:06.578034Z,20.107078552246094
2025-02-28T07:44:12.916151286Z,20.24974822998047
2025-02-28T07:44:19.238036007Z,20.375823974609375
2025-02-28T07:44:25.606985197Z,20.491600036621094
2025-02-28T07:44:31.93588192Z,20.61767578125
2025-02-28T07:44:38.275986825Z,20.71971893310547
2025-02-28T07:44:44.6170091Z,20.80974578857422
2025-02-28T07:44:50.97656156Z,20.883941650390625
2025-02-28T07:44:57.276216329Z,20.95355987548828
2025-02-28T07:45:03.636114497Z,21.02642059326172
2025-02-28T07:45:09.956038322Z,21.126365661621094
2025-02-28T07:45:16.296120652Z,21.219444274902344
2025-02-28T07:45:22.63585956Z,21.303939819335938
2025-02-28T07:45:28.996103104Z,21.402931213378906
2025-02-28T07:45:35.324239394Z,21.540069580078125
2025-02-28T07:45:41.635863885Z,21.567344665527344
2025-02-28T07:45:47.977937728Z,21.622276306152344
2025-02-28T07:45:54.315914549Z,21.677398681640625
2025-02-28T07:46:00.696748915Z,21.74396514892578
2025-02-28T07:46:07.005997741Z,21.80938720703125
2025-02-28T07:46:13.296018156Z,21.858596801757812
2025-02-28T07:46:19.63885507Z,21.933364868164062
2025-02-28T07:46:25.975994479Z,22.031021118164062
2025-02-28T07:46:32.336183055Z,22.080421447753906
2025-02-28T07:46:38.635939523Z,22.129440307617188
2025-02-28T07:46:44.996275595Z,22.175216674804688
2025-02-28T07:46:51.335938865Z,22.224044799804688
2025-02-28T07:46:57.649744533Z,22.277450561523438
2025-02-28T07:47:04.015973984Z,22.312164306640625
2025-02-28T07:47:10.355995894Z,22.357559204101562
2025-02-28T07:47:16.696008666Z,22.44243621826172
2025-02-28T07:47:23.055905405Z,22.518348693847656
2025-02-28T07:47:29.4208277Z,22.559356689453125
2025-02-28T07:47:35.752953476Z,22.629928588867188
2025-02-28T07:47:42.118844841Z,22.684669494628906
2025-02-28T07:47:48.436735809Z,22.69134521484375
2025-02-28T07:47:54.768890352Z,22.72968292236328
2025-02-28T07:48:01.148394904Z,22.78308868408203
2025-02-28T07:48:07.476029213Z,22.836875915527344
2025-02-28T07:48:13.775819473Z,22.88990020751953
2025-02-28T07:48:20.119937793Z,22.971343994140625
2025-02-28T07:48:26.476121257Z,22.99957275390625
2025-02-28T07:48:32.815933388Z,22.997474670410156
2025-02-28T07:48:39.156208782Z,23.077392578125
2025-02-28T07:48:45.475949475Z,23.138046264648438
2025-02-28T07:48:51.775833588Z,23.21186065673828
2025-02-28T07:48:58.116000323Z,23.253631591796875
2025-02-28T07:49:04.456830465Z,23.27728271484375
2025-02-28T07:49:10.815950538Z,23.3306884765625
2025-02-28T07:49:17.156111492Z,23.387908935546875
2025-02-28T07:49:23.475816339Z,23.451995849609375
2025-02-28T07:49:29.815946225Z,23.480606079101562
2025-02-28T07:49:36.155860562Z,23.49395751953125
2025-02-28T07:49:42.531801236Z,23.509979248046875
2025-02-28T07:49:48.815849928Z,23.55022430419922
2025-02-28T07:49:55.1559456Z,23.62346649169922
2025-02-28T07:50:01.515761004Z,23.68011474609375
2025-02-28T07:50:07.835854279Z,23.732566833496094
2025-02-28T07:50:14.211908476Z,23.764419555664062
2025-02-28T07:50:20.537975658Z,23.813819885253906
2025-02-28T07:50:26.876010561Z,23.865127563476562
2025-02-28T07:50:33.22390228Z,23.86016845703125
2025-02-28T07:50:39.556049407Z,23.923873901367188
2025-02-28T07:50:45.912289973Z,23.915481567382812
2025-02-28T07:50:52.216006035Z,23.89373779296875
2025-02-28T07:50:58.576914491Z,23.923301696777344
2025-02-28T07:51:04.908940905Z,23.96717071533203
2025-02-28T07:51:11.255917391Z,24.033164978027344
2025-02-28T07:51:17.609051528Z,24.05986785888672
2025-02-28T07:51:23.936221535Z,24.09992218017578
2025-02-28T07:51:30.296253405Z,24.135589599609375
2025-02-28T07:51:36.643821121Z,24.2034912109375
2025-02-28T07:51:42.955887537Z,24.262237548828125
2025-02-28T07:51:49.316108116Z,24.25060272216797
2025-02-28T07:51:55.668202562Z,24.23534393310547
2025-02-28T07:52:01.996085096Z,24.216079711914062
2025-02-28T07:52:08.355740149Z,24.2462158203125
2025-02-28T07:52:14.704796763Z,24.298095703125
2025-02-28T07:52:21.017043899Z,24.316978454589844
2025-02-28T07:52:27.377282516Z,24.378013610839844
2025-02-28T07:52:33.703583281Z,24.411582946777344
2025-02-28T07:52:40.036871972Z,24.396133422851562
2025-02-28T07:52:46.355925962Z,24.412155151367188
2025-02-28T07:52:52.695893389Z,24.46727752685547
2025-02-28T07:52:59.076017755Z,24.446678161621094
2025-02-28T07:53:05.396532394Z,24.456787109375
2025-02-28T07:53:11.735923573Z,24.476242065429688
2025-02-28T07:53:18.057323864Z,24.52411651611328
2025-02-28T07:53:24.416078929Z,24.575233459472656
2025-02-28T07:53:30.755868238Z,24.6490478515625
2025-02-28T07:53:37.075792592Z,24.656105041503906
2025-02-28T07:53:43.435853388Z,24.692726135253906
2025-02-28T07:53:49.735968041Z,24.714088439941406
2025-02-28T07:53:56.064676406Z,24.762535095214844
2025-02-28T07:54:02.396047052Z,24.77130889892578
2025-02-28T07:54:08.723030278Z,24.811744689941406
2025-02-28T07:54:15.055776409Z,24.839019775390625
2025-02-28T07:54:21.395804463Z,24.83062744140625
2025-02-28T07:54:27.743839866Z,24.875831604003906
2025-02-28T07:54:34.096030209Z,24.874114990234375
2025-02-28T07:54:40.449885022Z,24.86286163330078
2025-02-28T07:54:46.758885706Z,24.918365478515625
2025-02-28T07:54:53.075874433Z,24.868011474609375
2025-02-28T07:54:59.45751264Z,24.868392944335938
2025-02-28T07:55:05.784863339Z,24.90825653076172
2025-02-28T07:55:12.12387998Z,24.94049072265625
2025-02-28T07:55:18.476660312Z,24.97100830078125
2025-02-28T07:55:24.829109997Z,25.013351440429688
2025-02-28T07:55:31.13580543Z,25.049400329589844
2025-02-28T07:55:37.516767041Z,25.08068084716797
2025-02-28T07:55:43.835976153Z,25.08373260498047
2025-02-28T07:55:50.196989199Z,25.109291076660156
2025-02-28T07:55:56.515827265Z,25.12493133544922
2025-02-28T07:56:02.875721943Z,25.159454345703125
2025-02-28T07:56:09.215777098Z,25.18901824951172
2025-02-28T07:56:15.555596193Z,25.223159790039062
2025-02-28T07:56:21.897002069Z,25.24566650390625
2025-02-28T07:56:28.215913128Z,25.29735565185547
2025-02-28T07:56:34.575979012Z,25.324440002441406
2025-02-28T07:56:40.917597166Z,25.30651092529297
2025-02-28T07:56:47.273226514Z,25.285720825195312
2025-02-28T07:56:53.565011022Z,25.322723388671875
2025-02-28T07:56:59.896895662Z,25.371551513671875
2025-02-28T07:57:06.255802239Z,25.419998168945312
2025-02-28T07:57:12.575906639Z,25.43659210205078
2025-02-28T07:57:18.936468873Z,25.423622131347656
2025-02-28T07:57:25.244790579Z,25.39539337158203
2025-02-28T07:57:31.596099426Z,25.400352478027344
2025-02-28T07:57:37.975607607Z,25.432395935058594
2025-02-28T07:57:44.316971295Z,25.472259521484375
2025-02-28T07:57:50.655924909Z,25.4638671875
2025-02-28T07:57:56.99688325Z,25.510215759277344
2025-02-28T07:58:03.315777348Z,25.551414489746094
2025-02-28T07:58:09.675816915Z,25.530052185058594
2025-02-28T07:58:16.016009595Z,25.534439086914062
2025-02-28T07:58:22.355945172Z,25.573158264160156
2025-02-28T07:58:28.676354841Z,25.61321258544922
2025-02-28T07:58:34.995738968Z,25.6439208984375
2025-02-28T07:58:41.35777705Z,25.671005249023438
2025-02-28T07:58:47.712855955Z,25.691604614257812
2025-02-28T07:58:54.01682739Z,25.669097900390625
2025-02-28T07:59:00.356747958Z,25.67424774169922
2025-02-28T07:59:06.704741904Z,25.681114196777344
2025-02-28T07:59:12.997690145Z,25.676918029785156
2025-02-28T07:59:19.336602223Z,25.671958923339844
2025-02-28T07:59:25.690947492Z,25.664138793945312
2025-02-28T07:59:32.066297592Z,25.69255828857422
2025-02-28T07:59:38.37811839Z,25.699234008789062
2025-02-28T07:59:44.696723257Z,25.693321228027344
2025-02-28T07:59:51.051632408Z,25.664138793945312
2025-02-28T07:59:57.396731396Z,25.70018768310547
2025-02-28T08:00:03.695983724Z,25.765228271484375
2025-02-28T08:00:10.054542974Z,25.7720947265625
2025-02-28T08:00:16.398725648Z,25.80699920654297
2025-02-28T08:00:22.723629022Z,25.805091857910156
2025-02-28T08:00:29.070821495Z,25.800704956054688
2025-02-28T08:00:35.380815824Z,25.773048400878906
2025-02-28T08:00:41.758653603Z,25.800514221191406
2025-02-28T08:00:48.054297357Z,25.804710388183594
2025-02-28T08:00:54.419568709Z,25.809860229492188
2025-02-28T08:01:00.758681194Z,25.853729248046875
2025-02-28T08:01:07.091186599Z,25.87146759033203
2025-02-28T08:01:13.414627163Z,25.899124145507812
2025-02-28T08:01:19.74461076Z,25.895118713378906
2025-02-28T08:01:26.103686822Z,25.938034057617188
2025-02-28T08:01:32.455588036Z,25.989532470703125
2025-02-28T08:01:38.787519848Z,26.024627685546875
2025-02-28T08:01:45.131667393Z,26.06792449951172
2025-02-28T08:01:51.482626067Z,26.103591918945312
2025-02-28T08:01:57.790663785Z,26.13525390625
2025-02-28T08:02:04.122052241Z,26.141357421875
2025-02-28T08:02:10.470618033Z,26.122665405273438
2025-02-28T08:02:16.829514156Z,26.172637939453125
2025-02-28T08:02:23.166588369Z,26.161956787109375
2025-02-28T08:02:29.502588043Z,26.129722595214844
2025-02-28T08:02:35.822438268Z,26.18560791015625
2025-02-28T08:02:42.172489436Z,26.194381713867188
2025-02-28T08:02:48.515589166Z,26.189041137695312
2025-02-28T08:02:54.854571951Z,26.20410919189453
2025-02-28T08:03:01.203747927Z,26.25446319580078
2025-02-28T08:03:07.567809625Z,26.23271942138672
2025-02-28T08:03:13.884766484Z,26.25579833984375
2025-02-28T08:03:20.223827489Z,26.265525817871094
2025-02-28T08:03:26.563830622Z,26.280975341796875
2025-02-28T08:03:32.893197816Z,26.25293731689453
2025-02-28T08:03:39.263768857Z,26.25713348388672
2025-02-28T08:03:45.585088527Z,26.27735137939453
2025-02-28T08:03:51.924532512Z,26.297760009765625
2025-02-28T08:03:58.264888666Z,26.30786895751953
2025-02-28T08:04:04.604126783Z,26.328659057617188
2025-02-28T08:04:10.94477032Z,26.33342742919922
2025-02-28T08:04:17.269713617Z,26.346397399902344
2025-02-28T08:04:23.624756344Z,26.33342742919922
2025-02-28T08:04:29.967255355Z,26.35211944580078
2025-02-28T08:04:36.283836137Z,26.38111114501953
2025-02-28T08:04:42.623648433Z,26.41124725341797
2025-02-28T08:04:48.943779631Z,26.425933837890625
2025-02-28T08:04:55.283719402Z,26.46350860595703
2025-02-28T08:05:01.644779999Z,26.463890075683594
2025-02-28T08:05:07.984288077Z,26.480865478515625
2025-02-28T08:05:14.309719359Z,26.51519775390625
2025-02-28T08:05:20.643843765Z,26.538658142089844
2025-02-28T08:05:26.983801389Z,26.5533447265625
2025-02-28T08:05:33.323805899Z,26.558876037597656
2025-02-28T08:05:39.674808109Z,26.56116485595703
2025-02-28T08:05:45.972099285Z,26.581764221191406
2025-02-28T08:05:52.34621626Z,26.57012939453125
2025-02-28T08:05:58.692522375Z,26.58863067626953
2025-02-28T08:06:05.00488395Z,26.612281799316406
2025-02-28T08:06:11.363770529Z,26.645278930664062
2025-02-28T08:06:17.683747278Z,26.642608642578125
2025-02-28T08:06:24.037281246Z,26.636695861816406
2025-02-28T08:06:30.383870377Z,26.658058166503906
2025-02-28T08:06:36.71000412Z,26.654052734375
2025-02-28T08:06:43.063748472Z,26.690292358398438
2025-02-28T08:06:49.4036383Z,26.71375274658203
2025-02-28T08:06:55.723754763Z,26.76372528076172
2025-02-28T08:07:02.064040522Z,26.789093017578125
2025-02-28T08:07:08.403692288Z,26.812362670898438
2025-02-28T08:07:14.723789708Z,26.860618591308594
2025-02-28T08:07:21.043706177Z,26.861572265625
2025-02-28T08:07:27.383633904Z,26.893043518066406
2025-02-28T08:07:33.723652899Z,26.894569396972656
2025-02-28T08:07:40.064110787Z,26.89685821533203
2025-02-28T08:07:46.384689203Z,26.905250549316406
2025-02-28T08:07:52.7236607Z,26.922607421875
2025-02-28T08:07:59.051814475Z,26.903343200683594
2025-02-28T08:08:05.383860313Z,26.8798828125
2025-02-28T08:08:11.703626393Z,26.87549591064453
2025-02-28T08:08:18.029850612Z,26.88121795654297
2025-02-28T08:08:24.363759751Z,26.865768432617188
2025-02-28T08:08:30.703752884Z,26.849937438964844
2025-02-28T08:08:37.044928519Z,26.84326171875
2025-02-28T08:08:43.403754536Z,26.840972900390625
2025-02-28T08:08:49.756675863Z,26.874923706054688
2025-02-28T08:08:56.070585009Z,26.907920837402344
2025-02-28T08:09:02.423767149Z,26.915359497070312
2025-02-28T08:09:08.764020598Z,26.949691772460938
2025-02-28T08:09:15.083809815Z,26.923751831054688
2025-02-28T08:09:21.423638693Z,26.921844482421875
2025-02-28T08:09:27.763667501Z,26.925277709960938
2025-02-28T08:09:34.084324388Z,26.9256591796875
2025-02-28T08:09:40.423694739Z,26.947784423828125
2025-02-28T08:09:46.764175935Z,26.97010040283203
2025-02-28T08:09:53.10383479Z,26.96971893310547
2025-02-28T08:09:59.423702393Z,26.979827880859375
2025-02-28T08:10:05.76429359Z,26.99909210205078
2025-02-28T08:10:12.12397539Z,27.034568786621094
2025-02-28T08:10:18.469766838Z,27.074050903320312
2025-02-28T08:10:24.80374857Z,27.093124389648438
2025-02-28T08:10:31.12409943Z,27.069473266601562
2025-02-28T08:10:37.443764698Z,27.02484130859375
2025-02-28T08:10:43.763735589Z,26.98974609375
2025-02-28T08:10:50.135320261Z,26.98345184326172
2025-02-28T08:10:56.485929275Z,27.017974853515625
2025-02-28T08:11:02.804795007Z,27.02350616455078
2025-02-28T08:11:09.144002635Z,27.051734924316406
2025-02-28T08:11:15.488035369Z,27.077484130859375
2025-02-28T08:11:21.823770945Z,27.131271362304688
2025-02-28T08:11:28.12374885Z,27.18486785888672
2025-02-28T08:11:34.443630247Z,27.17571258544922
2025-02-28T08:11:40.784922845Z,27.181243896484375
2025-02-28T08:11:47.103724637Z,27.19287872314453
2025-02-28T08:11:53.463756225Z,27.176475524902344
2025-02-28T08:11:59.804341328Z,27.167320251464844
2025-02-28T08:12:06.143785551Z,27.17113494873047
2025-02-28T08:12:12.503803741Z,27.13775634765625
2025-02-28T08:12:18.789647582Z,27.12383270263672
2025-02-28T08:12:25.143488861Z,27.119064331054688
2025-02-28T08:12:31.487703487Z,27.101707458496094
2025-02-28T08:12:37.830580606Z,27.089309692382812
2025-02-28T08:12:44.144930005Z,27.087020874023438
2025-02-28T08:12:50.503533519Z,27.1026611328125
2025-02-28T08:12:56.829875289Z,27.08892822265625
2025-02-28T08:13:03.163709033Z,27.096176147460938
2025-02-28T08:13:09.503906391Z,27.11963653564453
2025-02-28T08:13:15.829686343Z,27.106094360351562
2025-02-28T08:13:22.143859269Z,27.1087646484375
2025-02-28T08:13:28.503673373Z,27.126693725585938
2025-02-28T08:13:34.811807461Z,27.16236114501953
2025-02-28T08:13:41.165788175Z,27.216148376464844
2025-02-28T08:13:47.503831108Z,27.250289916992188
2025-02-28T08:13:53.824779528Z,27.281570434570312
2025-02-28T08:14:00.183671909Z,27.29320526123047
2025-02-28T08:14:06.486727376Z,27.248573303222656
2025-02-28T08:14:12.851862791Z,27.27222442626953
2025-02-28T08:14:19.192880278Z,27.260780334472656
2025-02-28T08:14:25.543771457Z,27.22911834716797
2025-02-28T08:14:31.883792553Z,27.191543579101562
2025-02-28T08:14:38.190215411Z,27.254867553710938
2025-02-28T08:14:44.543733574Z,27.28900909423828
2025-02-28T08:14:50.863695217Z,27.26573944091797
2025-02-28T08:14:57.189949039Z,27.29358673095703
2025-02-28T08:15:03.543905665Z,27.32696533203125
2025-02-28T08:15:09.884730532Z,27.37579345703125
2025-02-28T08:15:16.20359503Z,27.43072509765625
2025-02-28T08:15:22.54453191Z,27.45037078857422
2025-02-28T08:15:28.883845436Z,27.472686767578125
2025-02-28T08:15:35.243792338Z,27.437782287597656
